0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,classes
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.17505967061890412,0.15143629991701313,0.2038395418621885,18.537660734150634,12.187026273398372,35.140461895085366,0.625,3.125,4.5,5.25,6.25,1.375,3.125,4.25,5.75,7.25,0.5,1.625,2.875,4.875,6.125,1.625,3.0,4.5,6.0,7.375,2.0,2.875,4.0,5.0,6.0,1.5,3.125,4.375,6.625,7.875,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.21339400769880096,0.26900316209691705,0.07356085416658167,20.09508140254661,26.799229559794515,26.646474272840194,0.625,2.625,3.5,5.125,6.0,0.5,2.0,2.875,4.625,5.5,0.5,1.5,2.875,3.875,4.75,0.5,1.375,3.25,5.0,6.125,1.0,2.375,3.375,4.25,5.875,1.0,2.375,4.0,5.625,7.375,attentive
0.625,0.375,0.75,0.375,0.625,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.6759104053928484,0.5110461620821501,0.7295849466615207,31.0103973664926,24.23133815319173,99.71116402843664,0.25,0.875,1.375,1.75,2.125,0.25,0.875,1.375,1.75,2.25,0.375,1.25,1.75,2.125,2.75,0.25,0.75,2.25,3.125,3.625,0.625,1.375,2.5,2.875,3.5,0.5,1.375,2.0,2.875,4.25,distracted
0.375,0.5,1.125,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,1.125,0.5752605084371237,0.3551258814991507,0.3229802213347877,34.264031040022644,43.651494613631485,91.05347003960829,0.75,1.75,2.5,3.5,4.5,0.5,1.5,1.875,3.5,4.5,0.875,1.875,3.125,4.875,5.875,0.875,2.0,3.125,4.375,6.375,0.25,1.125,1.875,2.75,3.75,0.375,1.25,2.625,3.5,4.625,attentive
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.4393011139333237,0.22621945665361792,0.3365961767626088,42.71718573288922,16.936129372765304,61.19922729013865,1.25,2.625,3.5,4.375,5.375,0.375,1.5,2.375,3.25,4.25,0.5,1.625,2.25,3.25,4.25,0.5,1.375,2.375,3.5,4.375,1.375,2.0,3.5,4.625,6.125,1.25,2.375,3.625,4.375,5.375,attentive
0.5,0.625,1.0,0.5,0.625,1.0,0.5,0.625,1.0,0.5,0.625,1.0,0.4185656991017313,0.29783278691586945,0.3936908216517096,149.1782763668547,83.61392276359183,170.64062213124885,0.625,1.5,2.125,2.5,3.0,0.375,1.0,1.5,2.0,2.5,0.25,0.625,1.25,1.625,2.375,0.25,1.0,1.75,2.5,3.0,0.625,1.125,1.625,2.5,3.0,0.25,1.0,2.125,2.625,3.0,distracted
0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.375,0.625,0.75,0.4299848952470151,0.6214101133962557,0.17110780324099334,137.8517057975137,32.5204219334992,180.2543045891108,0.25,1.0,2.125,2.875,3.5,0.375,1.0,2.0,3.0,3.875,0.25,1.125,1.75,2.25,3.25,0.375,1.125,2.0,2.5,3.0,0.25,1.0,1.625,2.0,2.625,0.375,1.0,1.5,2.125,3.0,distracted
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.1973920020849467,0.3031481912206071,0.3411502854368368,39.48213377699946,55.82254251690093,33.308230274713516,0.625,1.25,1.875,2.5,3.125,0.25,1.375,2.375,2.875,3.625,0.375,0.875,1.5,2.125,3.0,0.375,1.0,1.5,2.375,3.25,0.375,0.875,1.375,1.875,2.5,0.25,0.875,1.5,2.0,2.5,distracted
0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.169790414568307,0.3041918083769795,0.16522543152452615,38.35268214042095,47.0825917598377,71.79299625916184,0.625,1.25,2.625,3.375,4.375,0.625,1.75,2.875,3.625,4.375,0.375,1.125,1.75,2.5,3.5,0.75,1.625,2.75,3.625,4.75,0.75,1.5,2.25,3.125,4.0,0.375,1.0,1.5,2.125,2.75,attentive
0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.32037305952890316,0.20006439521792563,0.12759947433087218,18.98567419632889,59.24257393184093,59.207553834688916,0.375,1.125,1.875,3.0,3.75,0.75,2.625,3.75,5.125,6.5,0.625,1.5,2.25,3.875,5.125,0.625,2.375,3.5,4.625,5.875,0.25,1.0,1.75,2.75,3.625,0.625,1.625,2.75,3.5,4.125,attentive
0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.625,0.5,1.0,0.3885026422519604,0.4743607015803687,0.1826708432410275,28.42316033449964,64.68111619045136,97.86002242059114,0.5,1.5,2.5,3.375,4.0,0.25,1.625,2.375,3.0,4.0,0.5,1.0,1.625,2.125,2.875,0.375,1.625,2.375,3.0,3.5,0.5,1.25,2.0,3.0,3.875,0.75,1.5,2.25,3.125,3.75,distracted
0.5,0.625,1.0,0.5,0.625,1.0,0.5,0.625,1.0,0.5,0.625,1.0,1.7586367626751078,0.7592717783090268,0.6688224808702992,57.01041164763462,23.46887970830242,82.18190401768614,0.375,1.0,1.5,1.875,2.75,0.625,1.0,1.5,2.125,2.625,0.625,1.0,1.5,2.0,2.375,0.375,1.0,1.625,2.125,2.625,0.375,1.0,1.5,2.0,2.5,0.375,1.0,1.625,2.125,2.625,distracted
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.5058765323331136,0.2172159555918178,0.2147976070407778,77.37763869991076,27.488728772982693,105.0034679478178,0.625,1.625,2.375,3.125,4.0,0.5,1.5,2.375,3.75,4.625,0.375,1.5,2.25,2.875,3.625,0.375,1.0,1.625,2.25,3.0,0.875,2.0,3.125,4.625,5.5,0.25,0.875,1.625,2.25,3.0,attentive
0.375,0.5,0.75,0.375,0.5,0.75,0.375,0.5,0.75,0.375,0.5,0.75,1.1059563376065318,0.9622298239540117,1.2255160928818842,192.26434212254622,180.8815919769144,91.79482132901667,0.125,0.5,1.25,1.75,2.0,0.125,0.375,0.625,1.0,1.25,0.125,0.375,0.75,1.125,1.875,0.375,0.625,1.0,1.375,1.625,0.125,0.375,0.875,1.25,1.75,0.375,0.625,1.375,1.625,2.0,distracted
0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.5017595994650409,0.5251963361992675,0.30151870709111145,96.84625151945559,74.7390777466951,85.82387917466825,0.375,1.125,1.625,2.375,2.75,0.5,1.375,2.625,3.25,3.875,0.375,1.5,2.5,3.125,3.875,0.625,1.25,1.875,2.5,3.25,0.375,1.0,2.5,3.25,4.0,0.5,1.25,1.875,2.5,3.25,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.04655167779806294,0.035996772003670886,0.03792526732501501,20.868688020937398,6.14692772665827,14.149668665795158,0.875,2.5,4.25,8.25,10.625,1.625,6.5,9.125,11.875,14.375,1.375,3.5,7.0,9.625,11.5,0.875,2.875,4.875,6.625,9.125,0.875,3.875,5.875,9.625,11.625,3.75,5.875,7.75,9.75,11.5,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.18013194778838712,0.08106448775087001,0.08481282965879483,23.250495948857903,13.469944634418267,20.798581036102853,0.875,2.25,5.0,7.625,9.5,1.625,3.25,4.5,5.875,7.375,1.5,3.5,5.875,9.875,11.375,1.125,3.375,4.75,5.875,7.25,1.25,2.625,3.625,5.625,7.125,1.25,3.0,4.75,7.25,9.0,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.11366504710505573,0.08650323367675747,0.1555036546706579,23.365177727528643,7.227357595482489,64.84397839660166,0.5,1.5,2.375,3.875,4.875,1.375,2.5,4.375,5.0,6.0,0.5,1.5,2.375,3.25,4.875,0.25,1.25,2.25,3.375,5.125,0.625,1.75,3.0,4.0,4.875,0.875,2.25,3.125,4.625,5.875,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.24368120567382257,0.2296165078475522,0.10245992538055114,40.90016456082545,22.88663980800663,53.712686631372655,0.5,1.875,3.5,4.375,5.125,1.0,2.0,2.875,4.0,4.875,0.5,1.625,2.875,3.875,5.0,0.625,1.375,2.125,2.75,3.5,0.875,1.75,3.125,4.375,5.75,0.875,1.875,2.75,3.625,4.375,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.24367437693509453,0.4418608303255355,0.08157256163450147,60.332141835475525,9.99769206069476,72.2761354483698,0.75,1.625,2.75,3.75,4.875,1.125,2.25,3.0,4.0,5.125,1.375,2.375,3.625,4.5,5.25,0.25,1.125,2.375,3.25,4.0,0.625,3.125,4.0,4.875,5.875,0.375,1.125,2.375,3.125,3.875,distracted
0.375,0.5,0.625,0.375,0.5,1.125,0.375,0.5,0.625,0.375,0.5,0.625,0.29231452771068944,0.20310794174358027,0.2504731392130732,25.819117766597287,11.560105283906212,21.35999001795537,0.875,1.875,2.875,4.0,5.625,1.25,2.625,3.5,4.625,5.375,0.5,1.5,2.875,4.5,5.5,0.625,1.625,2.75,4.375,6.5,0.75,1.75,3.5,4.5,6.25,1.125,3.0,4.75,5.875,7.875,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.5207136754574663,0.3220077325987822,0.22532229281627578,48.20295588347682,21.07102074151442,57.08861188239113,0.5,1.125,1.75,2.5,3.125,0.375,1.125,1.875,3.125,4.375,0.5,1.125,1.625,2.25,2.875,0.5,1.375,3.375,4.375,5.625,0.375,1.125,1.875,2.75,3.75,0.375,1.0,2.125,3.375,4.0,attentive
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.20004098630823533,0.2322631049223602,0.22245591772358644,17.256994914462037,22.128248704358143,16.50897352152478,0.875,1.75,2.75,4.5,5.5,0.5,2.0,3.0,4.5,5.875,0.375,1.25,2.0,2.75,4.375,0.375,1.375,2.375,3.375,4.375,0.875,2.5,3.75,5.75,7.25,1.125,3.5,6.25,7.125,8.125,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.253045018713888,0.29252764447746665,0.19547564459945857,10.395391266217539,37.93724889782483,74.90250256427807,0.625,1.625,2.5,3.875,5.25,0.5,1.5,3.125,4.625,5.625,0.625,1.5,2.625,4.0,5.5,0.375,1.0,2.0,3.625,4.875,0.5,1.5,3.125,4.125,5.125,0.375,1.375,2.375,3.875,5.125,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.5624998571160145,0.3739896740967366,0.22363840404619148,2.4584930664819127,20.279184179983798,17.231356179498103,1.0,2.75,5.0,7.125,9.125,0.625,1.875,3.25,4.5,5.75,1.25,2.875,4.0,5.75,7.625,1.5,3.25,6.625,9.0,10.625,1.125,2.625,3.875,5.0,6.25,0.375,1.75,3.25,4.5,5.625,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.38131519744214715,0.39217187403442055,0.25056082323923184,24.451663710271358,36.4183929875554,42.338395943145976,0.375,1.125,2.25,3.125,3.875,0.5,1.5,2.625,3.375,4.5,0.375,1.25,2.625,3.5,4.25,0.375,1.25,3.125,4.375,5.125,0.375,1.125,2.0,2.75,3.875,0.375,1.5,2.875,3.5,4.375,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.249915102837393,0.2780826865270936,0.1335839922524402,41.293675048705836,10.554615302471813,51.47121054675914,0.75,2.125,3.0,3.625,4.375,0.625,1.625,2.875,4.125,5.125,1.0,1.875,2.5,3.0,3.75,0.375,1.5,2.0,2.75,3.5,1.0,2.125,3.375,4.5,5.5,0.375,1.375,2.0,2.875,3.5,attentive
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.2946603482788915,0.6814125945083526,0.42689822242304876,86.79876107220903,63.885909500030735,140.14663340264042,0.5,1.125,1.875,2.375,3.25,0.5,1.125,1.625,2.375,3.125,0.375,1.25,2.25,3.375,4.375,0.375,1.0,1.625,2.375,3.125,0.375,1.125,1.875,2.5,3.125,0.375,1.0,1.625,2.25,3.25,distracted
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.32206568803931335,0.39207922283295,0.2119073317473061,26.594275243969317,18.457764963078475,48.96947381715782,1.375,2.875,4.0,5.25,6.375,0.75,1.75,2.375,3.375,4.375,1.5,3.0,4.375,6.5,7.75,0.5,1.5,2.375,3.25,4.25,1.625,3.25,4.625,6.25,7.625,0.375,1.25,2.25,3.25,4.125,attentive
0.375,0.875,0.5,0.375,0.875,0.5,0.375,0.875,0.5,0.375,0.875,0.5,0.3744987587617307,0.5175019975200691,0.16821672397456558,73.77743367801587,18.55390759165925,96.72878529583443,0.375,1.75,2.5,3.125,3.875,0.75,1.75,2.375,3.25,4.875,0.875,1.75,2.5,3.25,4.0,0.25,1.125,2.0,2.5,3.25,0.5,1.75,2.5,3.125,3.75,0.25,1.0,1.75,2.375,3.25,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.2822844975598625,0.1968717003387964,0.1577151456464141,43.42538082052103,17.322863953993565,38.3255055027109,0.375,1.25,2.25,3.25,4.125,0.5,1.625,2.875,4.5,6.625,0.625,1.625,2.375,3.375,4.5,0.625,1.75,2.875,3.875,4.875,0.625,2.125,3.125,4.25,5.375,0.75,1.75,2.75,3.75,5.75,attentive
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.31821222653881215,0.24270518410786293,0.3001877631846593,66.70792299974572,63.62260360505738,57.90594512641541,0.375,1.0,2.0,3.0,3.625,0.5,1.5,2.625,3.25,3.875,0.25,0.875,1.5,2.125,2.75,0.25,1.0,1.625,2.25,2.875,0.375,1.25,1.875,2.5,3.125,0.25,0.875,1.5,2.5,3.75,distracted
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.06726564403234085,0.34209042084931574,0.18593292212613366,18.667687908949176,13.149368787029825,78.03705321533519,0.375,1.25,2.625,3.75,5.125,0.5,1.75,2.875,3.625,5.125,1.375,3.0,4.875,6.0,7.75,0.75,1.75,3.5,4.875,5.75,0.5,2.875,3.75,4.75,6.25,0.5,1.75,2.625,3.625,5.0,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.6236233575994018,0.5956316683979028,0.2503912615135964,92.36162476439222,32.86109779224707,73.70233050816414,0.375,1.0,1.75,2.5,3.125,0.375,1.0,1.625,2.375,3.0,0.875,1.75,2.75,4.125,4.875,0.375,1.0,1.875,2.5,3.375,0.25,0.875,1.75,3.125,4.125,0.375,1.0,1.75,2.625,3.875,attentive
0.375,0.75,0.875,0.375,0.75,0.625,0.375,0.75,0.875,0.375,0.75,0.875,0.5068216142075219,0.258588393122696,0.19029944971611257,43.33646904412946,43.08350803135569,85.85446752739917,0.5,1.0,2.75,3.625,5.0,0.375,0.875,1.625,2.75,3.25,1.125,2.0,2.875,4.25,5.125,0.5,1.5,2.125,2.75,3.25,1.0,2.25,3.0,3.625,4.375,0.375,1.125,2.125,3.25,3.875,attentive
0.25,0.5,0.75,0.5,0.25,0.625,0.25,0.5,0.75,0.25,0.5,0.75,0.7737884013203702,1.2774560029193407,0.9358508623437809,120.79801938946095,136.82685446412526,229.72177089642076,0.25,0.5,0.75,1.0,1.375,0.25,0.875,1.125,1.375,1.875,0.25,0.5,0.75,1.125,1.375,0.25,0.5,1.125,1.5,2.0,0.125,0.5,0.75,1.125,1.375,0.125,0.375,0.625,1.0,1.5,distracted
0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.4436046097788587,0.5074129545928611,0.11037269104647096,32.40318391244778,35.18984286596896,78.69594320772764,0.375,1.25,2.75,3.25,4.0,0.375,1.625,2.25,2.875,3.5,1.0,2.0,2.75,3.625,4.375,1.125,2.0,3.125,4.0,5.25,0.375,1.125,1.875,3.0,3.625,0.375,1.125,3.0,4.0,4.875,attentive
0.625,0.375,0.75,0.625,0.75,0.375,0.625,0.375,0.75,0.625,0.375,0.75,0.3826092752310047,0.26692226748877174,0.2638852587004971,41.494961995547726,74.26750268213101,162.68734942979353,0.75,1.375,1.875,2.5,3.125,1.0,2.875,3.5,4.125,4.875,0.75,1.625,2.5,3.375,4.0,0.5,1.125,2.25,2.875,3.625,0.625,1.25,1.75,2.625,3.125,0.25,1.375,2.125,2.625,3.25,distracted
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.3946082356322827,0.17152142382936,0.17027799846313538,45.008921067207154,16.422027904020375,107.50558727699296,0.875,2.875,4.125,4.625,5.75,0.5,1.5,3.5,5.375,6.125,1.5,2.5,3.5,4.5,5.5,1.125,2.75,3.75,4.625,5.625,0.875,2.375,4.5,6.25,7.875,0.375,1.375,3.0,4.0,5.625,attentive
0.375,0.875,0.5,0.375,0.875,0.5,0.375,0.875,0.5,0.375,0.875,0.5,0.07713822376831145,0.3296794673124133,0.24810062981726974,67.96261967293405,44.23866009612661,58.88369513255209,0.625,1.375,2.25,4.0,4.75,0.75,1.75,2.5,3.125,4.0,0.375,1.0,1.75,2.25,3.0,0.75,1.875,2.625,3.5,4.25,1.25,2.0,3.25,4.625,5.25,0.625,2.375,3.875,4.875,5.375,attentive
0.625,0.875,1.125,0.625,0.875,1.125,0.625,0.875,1.125,0.625,0.875,1.125,1.241411863437204,1.0931193056426023,1.3785406767192225,82.92659421297736,120.52896183693146,332.61747568902933,0.375,1.0,1.375,1.75,2.125,0.375,0.75,1.0,1.375,1.75,0.375,0.75,1.625,2.125,2.75,0.375,1.0,1.25,1.75,2.375,0.5,1.0,1.375,1.75,2.375,0.375,1.25,1.625,2.0,2.875,distracted
0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.375,0.5,1.125,0.1916802975896738,0.1884863036156009,0.15401248088693686,19.751640925646857,20.615548137337075,30.17378590057832,1.25,3.0,4.875,6.0,7.25,1.75,3.0,3.625,4.75,6.5,0.375,1.375,2.875,4.5,5.5,0.75,1.625,3.25,5.125,6.25,0.5,1.375,3.125,3.875,5.0,0.875,2.5,4.875,6.125,7.0,attentive
0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.2966873024712906,0.45543239870616126,0.2291719859640248,35.433868973570725,30.889439685141262,32.32311568158588,0.375,0.875,1.5,2.0,2.625,0.375,1.125,1.875,2.5,3.25,0.375,0.875,1.375,2.125,3.0,1.25,1.875,2.5,3.125,3.75,0.375,0.875,1.5,2.0,2.5,0.25,0.75,1.375,2.0,2.375,attentive
0.5,0.625,1.0,0.5,0.625,1.0,0.5,0.625,1.0,0.5,0.625,1.0,0.3133599403351305,0.4049343655808177,0.40585599497236147,96.77706167247479,74.49008387217306,83.66127165032266,0.375,0.75,1.375,2.625,3.625,0.25,0.75,1.375,1.875,2.375,0.375,1.0,1.75,2.375,3.125,0.75,1.375,1.75,2.375,2.875,0.375,0.875,1.5,1.875,2.5,0.375,1.375,2.375,3.25,4.25,distracted
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.43110869649556793,0.15952610815909335,0.2343974077464077,37.78409774750562,33.14658977079884,50.86222481630139,0.875,2.0,2.875,4.0,5.125,0.375,1.375,2.75,3.75,4.5,0.375,1.25,3.25,4.125,5.0,0.375,1.375,2.25,3.0,3.75,0.75,1.75,2.625,3.625,4.625,0.5,1.5,2.5,3.75,4.625,attentive
0.375,0.5,0.875,0.375,0.875,0.5,0.375,0.5,0.875,0.375,0.5,0.875,0.2234353623565567,0.37137667208504044,0.1941353694155168,14.247873851044867,42.10673639689231,44.31170979730095,0.5,2.0,2.875,3.875,4.875,0.75,1.625,2.875,3.625,4.25,0.5,1.375,2.5,3.5,4.625,0.5,1.875,3.25,4.25,4.875,0.375,1.125,1.75,2.625,3.375,0.75,1.625,2.625,3.5,4.375,attentive
0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.375,0.875,0.75,0.6449566460515833,0.550168021423342,0.3105909276387552,41.044793527447,42.630779228797316,33.96830389071583,0.5,1.75,2.5,3.5,4.25,0.375,1.25,2.25,3.0,3.75,0.5,1.125,2.125,3.0,4.75,0.5,1.5,2.25,2.875,3.5,0.875,1.625,3.0,3.625,4.5,0.375,1.25,2.125,2.875,3.5,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.4205360187180888,0.6111208280154489,0.22190324573805947,44.706855749216196,32.497308220770854,62.77759206409316,1.125,3.0,4.0,5.375,7.375,0.5,1.375,2.25,3.25,4.25,1.125,3.375,4.875,6.125,7.875,0.5,1.375,2.375,3.25,5.0,1.625,3.125,4.75,5.875,6.875,0.375,1.375,2.25,3.125,4.375,distracted
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.09022329624472215,0.1444112831632406,0.056826114904311276,12.866189964339496,18.924773640998453,10.337255841512299,0.75,2.75,3.875,4.875,6.25,1.5,4.0,5.125,7.125,9.75,0.5,1.625,3.75,5.0,7.0,1.375,3.875,6.0,7.625,9.0,0.75,2.0,3.25,4.625,5.625,1.75,3.375,6.125,9.125,10.125,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.15870819708088843,0.13315363692114385,0.0839302172173199,16.515705434994146,12.535831331152595,17.22889363985719,0.875,3.375,5.125,7.125,9.5,1.625,3.5,5.25,7.375,9.25,0.75,2.0,3.25,4.875,7.375,1.375,3.125,5.0,7.0,9.25,0.5,2.0,3.5,6.0,8.75,1.25,2.875,4.75,7.0,9.5,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.2225910566675137,0.223638165071579,0.0917580579153547,13.977350065275356,19.707368265078095,25.59396104418925,1.0,2.375,4.125,5.625,6.625,1.75,3.375,5.625,6.875,8.375,0.5,2.25,3.375,4.5,6.0,0.625,2.5,3.625,4.625,5.625,0.875,2.125,3.25,4.375,5.5,0.875,3.375,4.375,5.5,6.625,attentive
0.5,0.375,0.75,0.5,0.375,0.75,0.5,0.375,0.75,0.5,0.375,0.75,0.5281752908539377,0.6620002356366511,0.5417856747616232,55.00003028258159,74.47050425793519,98.10391406715117,0.625,1.375,1.875,2.625,3.125,0.5,0.875,1.25,1.75,2.125,0.125,0.5,1.125,1.5,1.875,0.375,0.875,1.375,1.75,2.125,0.125,0.625,1.375,2.125,2.75,0.375,0.875,1.375,1.75,2.625,distracted
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.25040439089377153,0.18706680283062396,0.22999973695629838,41.18185615088492,24.41487296761619,13.329344937911308,0.625,2.75,3.625,4.5,5.375,0.75,2.375,3.25,4.0,4.75,1.5,3.5,4.5,5.625,7.375,0.625,1.75,3.0,3.875,4.5,0.875,2.625,3.5,4.375,5.0,0.5,1.375,2.125,3.625,4.5,attentive
0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.375,0.5,0.875,0.275375177563281,0.22763352182472837,0.3049317898000198,36.234445738354694,13.854588170217422,22.30707748908824,0.5,1.5,2.625,3.625,4.875,1.0,2.125,3.125,3.75,5.0,0.625,1.25,2.0,3.25,4.0,0.625,1.25,2.125,3.125,3.875,0.625,1.625,3.0,4.125,5.875,1.125,2.0,2.875,3.625,5.875,attentive
0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.375,0.75,0.875,0.5851615253712018,0.4484572184891512,0.4455145052625119,61.4936551806825,44.120487110853304,59.72976126014794,0.75,1.625,3.25,4.125,5.25,0.625,1.375,2.0,2.625,3.25,0.25,1.0,1.625,2.375,3.125,0.5,1.25,1.875,2.25,3.0,0.625,1.5,2.25,2.875,4.0,0.5,1.375,2.25,3.0,4.125,attentive
0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.625,0.375,0.75,0.7638921230155279,0.49206411594587957,0.3396356292026597,42.495557406185405,30.389216192585806,110.9913870399021,0.375,1.25,1.75,2.25,2.75,0.25,0.75,1.25,1.875,2.375,0.75,1.625,2.25,2.875,4.375,0.25,0.625,1.25,1.75,2.125,0.375,1.625,2.125,3.0,3.5,0.25,0.75,1.375,2.375,3.125,distracted
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.059266372990674325,0.0673301782014878,0.09176941758795315,24.594749668068793,22.91049640178271,35.69690878853313,0.75,2.25,3.25,4.375,5.375,2.25,3.5,5.125,5.875,7.25,0.75,2.375,5.0,6.375,7.75,0.75,2.0,3.125,4.5,5.625,1.875,3.625,5.75,7.75,9.375,0.75,2.0,3.125,4.375,5.625,attentive
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.601058624264651,0.16619949718711827,0.22990314920870064,38.871903920937314,19.39150923267519,54.622547615329225,0.5,1.75,2.75,4.0,5.0,0.5,1.5,2.375,3.375,4.25,1.375,2.5,4.375,5.75,6.875,0.5,1.5,2.375,3.375,4.25,0.5,2.25,3.875,4.75,5.5,0.625,1.625,2.375,3.375,4.25,attentive
0.5,0.625,1.0,0.5,0.625,1.0,0.5,0.625,1.0,0.5,0.625,1.0,0.6120073784353373,0.528274758106562,0.30708268778659037,45.878375616176214,152.44228296209204,62.52375206331836,0.25,0.75,1.5,1.875,2.375,0.25,0.75,2.125,3.0,3.625,0.25,0.75,1.125,1.875,2.375,0.75,1.875,2.25,3.0,3.625,0.25,0.75,2.25,2.875,3.375,0.25,0.875,1.25,1.875,2.375,distracted
0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,0.375,0.5,1.0,1.676209427912999,0.4152375805037184,0.7255218896542251,114.82053997240045,218.27104644127007,225.82576031517016,0.5,1.25,2.0,2.75,3.5,0.5,1.5,2.5,3.375,4.0,0.375,1.875,3.0,3.75,4.625,0.875,1.75,3.5,5.125,6.125,0.75,1.875,3.625,4.5,5.25,0.375,1.125,2.0,2.875,3.875,attentive
0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.375,0.5,0.625,0.44498249791739186,0.5329341932640719,0.19101405899235332,63.87146652731067,44.5250117843656,24.47155557041122,0.75,2.0,3.25,4.375,5.5,1.875,3.5,5.25,6.625,8.625,1.5,5.25,7.0,8.25,9.875,1.875,3.75,5.125,6.25,8.25,1.25,3.25,4.875,7.25,9.25,0.375,1.875,3.375,4.5,5.75,attentive
0.375,0.875,0.5,0.375,0.875,1.0,0.375,0.875,0.5,0.375,0.875,0.5,0.6612435160320626,0.2244719617290694,0.134289255751434,138.55515063892287,114.83835107648993,26.331292599338266,0.5,1.625,2.75,3.25,4.0,0.5,1.875,2.75,4.5,5.125,0.5,1.125,2.125,2.875,3.625,0.375,1.125,1.875,2.625,3.5,0.5,1.75,3.125,3.75,4.625,0.75,2.0,2.875,4.125,5.0,attentive
